# Changed 332 packets in the network 192.168.0.1/24:
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:7.0 time:7.7
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:1.0 time:1.1
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.4133 time:1.55463
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:0.0 time:0.0
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.5333 time:1.68663
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:1.5733 time:1.73063
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.6533 time:1.81863
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:1.0 time:1.1
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.76 time:1.936
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:4.2766 time:4.7042600000000006
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:7.0 time:7.7
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.88 time:2.068
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:1.0 time:1.1
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
